Job Number,Job Title,Institution,URL,payment,financial,transaction,customer,manage,trade,risk,platform,digital,technology,insurance,investment,market,bank,asset,economic,data,capital,regulatory,business,service,institution,equity,lending,user,automate,system,fund,identity,information,infrastructure,fintech,product,global,model,solution,crowdfunding,future,innovation,industry,network,contract,uncertainty,credit,development,attribute,loan,security,forum,cost,authentication,analytic,ledger,ecosystem,liquidity,intermediaries,process,legal,distributed,firm,online,experience,quantitative,loss,entity,revenue,settlement,operation,bitcoin,cloud,retail,blockchain,governance,bond,validation,share,project,cryptocurrency,wealth,fraud,venture,customization,diligence,order,algorithmic,collateral,liability,audit,framework,api,strategy,demand,developer,mobile,account,ai,license,sales,policy,tax,Is Job Fintech
7397,retail-sales-manager-producing-%e2%80%93-greater-dc,Bank of America,http://careers.bankofamerica.com/job-detail/19008161/united-states/us/retail-sales-manager-producing-%e2%80%93-greater-dc,0,1,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,1
7398,retail-sales-manager-producing-%e2%80%93-greater-dc,Bank of America,http://careers.bankofamerica.com/job-detail/19008161/united-states/us/retail-sales-manager-producing-%e2%80%93-greater-dc,0,1,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,1
7399,retail-sales-manager-producing-%e2%80%93-greater-dc,Bank of America,http://careers.bankofamerica.com/job-detail/19008161/united-states/us/retail-sales-manager-producing-%e2%80%93-greater-dc,0,1,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,1
7400,retail-sales-manager-producing-%e2%80%93-greater-dc,Bank of America,http://careers.bankofamerica.com/job-detail/19008161/united-states/us/retail-sales-manager-producing-%e2%80%93-greater-dc,0,1,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,1
7402,technical-project-manager,Bank of America,http://careers.bankofamerica.com/job-detail/19008168/united-states/us/technical-project-manager,0,0,0,2,9,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4,3,0,0,0,0,0,1,1,0,1,6,0,1,0,0,5,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
7403,technical-project-manager,Bank of America,http://careers.bankofamerica.com/job-detail/19008168/united-states/us/technical-project-manager,0,0,0,2,9,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4,3,0,0,0,0,0,1,1,0,1,6,0,1,0,0,5,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1
7405,java-developer,Bank of America,http://careers.bankofamerica.com/job-detail/19008195/united-states/us/java-developer,0,1,0,0,3,0,0,1,0,0,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,1,7,0,0,0,0,1
7406,renewable-energy-finance-credit-officer,Bank of America,http://careers.bankofamerica.com/job-detail/19008197/united-states/us/renewable-energy-finance-credit-officer,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,1
7407,renewable-energy-finance-credit-officer,Bank of America,http://careers.bankofamerica.com/job-detail/19008197/united-states/us/renewable-energy-finance-credit-officer,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,1
7408,renewable-energy-finance-credit-officer,Bank of America,http://careers.bankofamerica.com/job-detail/19008197/united-states/us/renewable-energy-finance-credit-officer,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,1
7410,sr-relationship-manager-middle-market-%e2%80%93-orange-county-ca,Bank of America,http://careers.bankofamerica.com/job-detail/19008217/united-states/us/sr-relationship-manager-middle-market-%e2%80%93-orange-county-ca,0,2,0,0,2,0,1,0,0,0,0,0,4,3,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
7411,seasonal-client-associate,Bank of America,http://careers.bankofamerica.com/job-detail/19008232/united-states/us/seasonal-client-associate,0,2,0,0,3,0,0,0,0,0,0,3,0,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1
7415,business-control-mgrclient-operational-servicesglobal-securities-operations,Bank of America,http://careers.bankofamerica.com/job-detail/19005608/united-states/us/business-control-mgrclient-operational-servicesglobal-securities-operations,0,1,0,0,5,0,2,0,0,0,0,1,0,1,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1
7416,business-control-mgrclient-operational-servicesglobal-securities-operations,Bank of America,http://careers.bankofamerica.com/job-detail/19005608/united-states/us/business-control-mgrclient-operational-servicesglobal-securities-operations,0,1,0,0,5,0,2,0,0,0,0,1,0,1,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1
7417,sr-quantitative-finance-analyst-enterprise-portfolio-analytics,Bank of America,http://careers.bankofamerica.com/job-detail/19007969/united-states/us/sr-quantitative-finance-analyst-enterprise-portfolio-analytics,0,0,0,0,3,0,4,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
7418,merrill-edge-financial-solutions-advisor-development-program-san-diego-temecula-desert-inland-southern-ca-and-surrounding-areas,Bank of America,http://careers.bankofamerica.com/job-detail/19008253/united-states/us/merrill-edge-financial-solutions-advisor-development-program-san-diego-temecula-desert-inland-southern-ca-and-surrounding-areas,0,7,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1
7419,merrill-edge-financial-solutions-advisor-development-program-san-diego-temecula-desert-inland-southern-ca-and-surrounding-areas,Bank of America,http://careers.bankofamerica.com/job-detail/19008253/united-states/us/merrill-edge-financial-solutions-advisor-development-program-san-diego-temecula-desert-inland-southern-ca-and-surrounding-areas,0,7,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1
7420,merrill-edge-financial-solutions-advisor-development-program-san-diego-temecula-desert-inland-southern-ca-and-surrounding-areas,Bank of America,http://careers.bankofamerica.com/job-detail/19008253/united-states/us/merrill-edge-financial-solutions-advisor-development-program-san-diego-temecula-desert-inland-southern-ca-and-surrounding-areas,0,7,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1
7421,merrill-edge-financial-solutions-advisor-development-program-san-diego-temecula-desert-inland-southern-ca-and-surrounding-areas,Bank of America,http://careers.bankofamerica.com/job-detail/19008253/united-states/us/merrill-edge-financial-solutions-advisor-development-program-san-diego-temecula-desert-inland-southern-ca-and-surrounding-areas,0,7,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1
7422,merrill-edge-financial-solutions-advisor-development-program-san-diego-temecula-desert-inland-southern-ca-and-surrounding-areas,Bank of America,http://careers.bankofamerica.com/job-detail/19008253/united-states/us/merrill-edge-financial-solutions-advisor-development-program-san-diego-temecula-desert-inland-southern-ca-and-surrounding-areas,0,7,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1
7423,merrill-edge-financial-solutions-advisor-development-program-san-diego-temecula-desert-inland-southern-ca-and-surrounding-areas,Bank of America,http://careers.bankofamerica.com/job-detail/19008253/united-states/us/merrill-edge-financial-solutions-advisor-development-program-san-diego-temecula-desert-inland-southern-ca-and-surrounding-areas,0,7,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1
7424,merrill-edge-financial-solutions-advisor-development-program-san-diego-temecula-desert-inland-southern-ca-and-surrounding-areas,Bank of America,http://careers.bankofamerica.com/job-detail/19008253/united-states/us/merrill-edge-financial-solutions-advisor-development-program-san-diego-temecula-desert-inland-southern-ca-and-surrounding-areas,0,7,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1
7425,merrill-edge-financial-solutions-advisor-development-program-san-diego-temecula-desert-inland-southern-ca-and-surrounding-areas,Bank of America,http://careers.bankofamerica.com/job-detail/19008253/united-states/us/merrill-edge-financial-solutions-advisor-development-program-san-diego-temecula-desert-inland-southern-ca-and-surrounding-areas,0,7,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1
7426,merrill-edge-financial-solutions-advisor-development-program-san-diego-temecula-desert-inland-southern-ca-and-surrounding-areas,Bank of America,http://careers.bankofamerica.com/job-detail/19008253/united-states/us/merrill-edge-financial-solutions-advisor-development-program-san-diego-temecula-desert-inland-southern-ca-and-surrounding-areas,0,7,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1
7427,merrill-edge-financial-solutions-advisor-development-program-san-diego-temecula-desert-inland-southern-ca-and-surrounding-areas,Bank of America,http://careers.bankofamerica.com/job-detail/19008253/united-states/us/merrill-edge-financial-solutions-advisor-development-program-san-diego-temecula-desert-inland-southern-ca-and-surrounding-areas,0,7,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1
7428,merrill-edge-financial-solutions-advisor-development-program-san-diego-temecula-desert-inland-southern-ca-and-surrounding-areas,Bank of America,http://careers.bankofamerica.com/job-detail/19008253/united-states/us/merrill-edge-financial-solutions-advisor-development-program-san-diego-temecula-desert-inland-southern-ca-and-surrounding-areas,0,7,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1
7429,merrill-edge-financial-solutions-advisor-development-program-san-diego-temecula-desert-inland-southern-ca-and-surrounding-areas,Bank of America,http://careers.bankofamerica.com/job-detail/19008253/united-states/us/merrill-edge-financial-solutions-advisor-development-program-san-diego-temecula-desert-inland-southern-ca-and-surrounding-areas,0,7,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1
7430,merrill-edge-financial-solutions-advisor-development-program-san-diego-temecula-desert-inland-southern-ca-and-surrounding-areas,Bank of America,http://careers.bankofamerica.com/job-detail/19008253/united-states/us/merrill-edge-financial-solutions-advisor-development-program-san-diego-temecula-desert-inland-southern-ca-and-surrounding-areas,0,7,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1
7433,ops-professional-markets-etd-data-control-chicago-il,Bank of America,http://careers.bankofamerica.com/job-detail/18076015/united-states/us/ops-professional-markets-etd-data-control-chicago-il,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,0,2,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
7435,legal-entity-controller-ii,Bank of America,http://careers.bankofamerica.com/job-detail/19007874/united-states/us/legal-entity-controller-ii,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,1
7436,model-risk-analyst-fraud-control,Bank of America,http://careers.bankofamerica.com/job-detail/19008254/united-states/us/model-risk-analyst-fraud-control,0,2,0,0,1,1,5,0,0,0,0,0,1,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
7437,model-risk-analyst-fraud-control,Bank of America,http://careers.bankofamerica.com/job-detail/19008254/united-states/us/model-risk-analyst-fraud-control,0,2,0,0,1,1,5,0,0,0,0,0,1,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
7438,technical-pm---analyst,Bank of America,http://careers.bankofamerica.com/job-detail/19008256/united-states/us/technical-pm---analyst,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7441,vice-president-business-controls-officer,Bank of America,http://careers.bankofamerica.com/job-detail/19008275/united-states/us/vice-president-business-controls-officer,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1
7455,applications-developer,Bank of America,http://careers.bankofamerica.com/job-detail/19008123/united-states/us/applications-developer,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1
7456,enterprise-retail-sales-manager-palo-alto-sunnyvale-ca,Bank of America,http://careers.bankofamerica.com/job-detail/19008269/united-states/us/enterprise-retail-sales-manager-palo-alto-sunnyvale-ca,0,3,0,0,3,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,6,0,0,1
7457,enterprise-retail-sales-manager-covered-palo-alto-sunnyvale-ca,Bank of America,http://careers.bankofamerica.com/job-detail/19008272/united-states/us/enterprise-retail-sales-manager-covered-palo-alto-sunnyvale-ca,0,1,0,0,3,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,1
7458,director-business-controls-officer,Bank of America,http://careers.bankofamerica.com/job-detail/19008278/united-states/us/director-business-controls-officer,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1
7460,enterprise-payment-technology-architect,Bank of America,http://careers.bankofamerica.com/job-detail/19001202/united-states/us/enterprise-payment-technology-architect,5,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,7,1,0,2,0,0,0,0,0,3,0,0,1,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,1
7461,enterprise-payment-technology-architect,Bank of America,http://careers.bankofamerica.com/job-detail/19001202/united-states/us/enterprise-payment-technology-architect,5,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,7,1,0,2,0,0,0,0,0,3,0,0,1,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,1
7462,enterprise-payment-technology-architect,Bank of America,http://careers.bankofamerica.com/job-detail/19001202/united-states/us/enterprise-payment-technology-architect,5,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,7,1,0,2,0,0,0,0,0,3,0,0,1,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,1
7464,global-hr-technology-solutions-manager,Bank of America,http://careers.bankofamerica.com/job-detail/19004216/united-states/us/global-hr-technology-solutions-manager,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7471,applications-developer,Bank of America,http://careers.bankofamerica.com/job-detail/19007584/united-states/us/applications-developer,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1
7476,senior-strategy-analyst,Bank of America,http://careers.bankofamerica.com/job-detail/19008182/united-states/us/senior-strategy-analyst,0,2,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1
7477,senior-strategist,Bank of America,http://careers.bankofamerica.com/job-detail/19008186/united-states/us/senior-strategist,0,2,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1
7478,senior-strategy-operations-and-research-manager,Bank of America,http://careers.bankofamerica.com/job-detail/19008192/united-states/us/senior-strategy-operations-and-research-manager,0,3,0,1,2,0,0,0,3,2,0,0,0,1,0,0,1,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1
